MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
538004241,2024-09-29T00:01:02,49.292,-123.03241,0.1,18.3,252.0,KROUSSON,IMO9590101,V7VY4,70.0,5.0,228.0,32.0,9.1,70.0,A
368305620,2024-09-29T00:00:29,29.6712,-94.9759,0.3,262.3,511.0,GENERAL ARNOLD,IMO0000000,WDN7133,70.0,,290.0,22.0,,,B
538005056,2024-09-29T00:01:07,25.95637,-97.38544,0.0,120.0,249.0,IONIC SMYRNI,IMO9638070,V7AR8,70.0,5.0,189.0,32.0,12.2,70.0,A
316026695,2024-09-29T00:00:31,48.41417,-89.22063,0.0,333.6,270.0,CSL WELLAND,IMO9665279,CFK5151,70.0,5.0,226.0,24.0,7.0,70.0,A
355120000,2024-09-29T00:00:24,49.30665,-123.19598,0.2,21.2,246.0,PAN BONA,IMO9510527,3FFB8,70.0,1.0,291.0,45.0,10.5,70.0,A
311907000,2024-09-29T00:00:12,19.52598,-66.93098,16.1,67.9,68.0,REGAL BAY,IMO9053658,C6UG6,70.0,0.0,150.0,23.0,8.2,0.0,A
220129000,2024-09-29T00:01:17,32.60898,-79.45958,0.0,142.4,216.0,COLUMBINE MAERSK,IMO9245768,OUHC2,71.0,1.0,347.0,43.0,12.1,71.0,A
538004710,2024-09-29T00:00:25,29.30743,-94.82248,0.0,213.0,211.0,FOXTROT,IMO9580144,V7YQ5,70.0,5.0,180.0,30.0,9.7,70.0,A
316033419,2024-09-29T00:01:06,49.14429,-123.87223,0.0,193.0,194.0,SEASPAN SWIFT,IMO9764221,CFCV,70.0,5.0,145.0,26.0,4.3,79.0,A
563000500,2024-09-29T00:01:17,32.01504,-80.40719,0.0,97.8,206.0,MAERSK SYDNEY,IMO9289958,9V5241,70.0,1.0,335.0,42.0,11.9,70.0,A
